,country_region_code,country_region,sub_region_1,sub_region_2,metro_area,iso_3166_2_code,census_fips_code,date,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline
830586,CA,Canada,New Brunswick,,,CA-NB,,2020-11-17,-11.0,-8.0,12.0,-33.0,-22.0,7.0
830587,CA,Canada,New Brunswick,,,CA-NB,,2020-11-18,-11.0,-9.0,-1.0,-34.0,-22.0,8.0
830588,CA,Canada,New Brunswick,,,CA-NB,,2020-11-19,-6.0,-7.0,1.0,-32.0,-23.0,8.0
830589,CA,Canada,New Brunswick,,,CA-NB,,2020-11-20,-11.0,-5.0,-16.0,-32.0,-26.0,10.0
830590,CA,Canada,New Brunswick,,,CA-NB,,2020-11-21,-18.0,-10.0,-5.0,-25.0,-11.0,6.0
830591,CA,Canada,New Brunswick,,,CA-NB,,2020-11-22,-4.0,8.0,78.0,-29.0,-10.0,2.0
830592,CA,Canada,New Brunswick,,,CA-NB,,2020-11-23,-20.0,-18.0,-28.0,-44.0,-27.0,11.0
830593,CA,Canada,New Brunswick,,,CA-NB,,2020-11-24,-19.0,-12.0,-14.0,-40.0,-26.0,10.0
830594,CA,Canada,New Brunswick,,,CA-NB,,2020-11-25,-19.0,-11.0,-13.0,-40.0,-26.0,11.0
830595,CA,Canada,New Brunswick,,,CA-NB,,2020-11-26,-10.0,-1.0,-13.0,-36.0,-26.0,10.0
830596,CA,Canada,New Brunswick,,,CA-NB,,2020-11-27,-16.0,-5.0,-14.0,-27.0,-26.0,12.0
830597,CA,Canada,New Brunswick,,,CA-NB,,2020-11-28,-23.0,-10.0,-17.0,-34.0,-12.0,9.0
830598,CA,Canada,New Brunswick,,,CA-NB,,2020-11-29,-6.0,7.0,86.0,-30.0,-11.0,4.0
830599,CA,Canada,New Brunswick,,,CA-NB,,2020-11-30,-12.0,-7.0,1.0,-38.0,-25.0,9.0
830600,CA,Canada,New Brunswick,,,CA-NB,,2020-12-01,-21.0,-14.0,-22.0,-46.0,-26.0,11.0
834202,CA,Canada,Newfoundland and Labrador,,,CA-NL,,2020-02-15,-1.0,-2.0,-16.0,-1.0,-1.0,1.0
834203,CA,Canada,Newfoundland and Labrador,,,CA-NL,,2020-02-16,15.0,0.0,26.0,13.0,14.0,-3.0
834204,CA,Canada,Newfoundland and Labrador,,,CA-NL,,2020-02-17,5.0,3.0,35.0,6.0,-10.0,0.0
834205,CA,Canada,Newfoundland and Labrador,,,CA-NL,,2020-02-18,-2.0,-3.0,-1.0,-3.0,-3.0,1.0
834206,CA,Canada,Newfoundland and Labrador,,,CA-NL,,2020-02-19,-22.0,-21.0,-29.0,-19.0,-10.0,5.0
834207,CA,Canada,Newfoundland and Labrador,,,CA-NL,,2020-02-20,2.0,-2.0,-16.0,3.0,-4.0,1.0
834208,CA,Canada,Newfoundland and Labrador,,,CA-NL,,2020-02-21,0.0,-2.0,-2.0,4.0,31.0,2.0
834209,CA,Canada,Newfoundland and Labrador,,,CA-NL,,2020-02-22,2.0,2.0,9.0,2.0,5.0,0.0
834210,CA,Canada,Newfoundland and Labrador,,,CA-NL,,2020-02-23,24.0,4.0,55.0,18.0,20.0,-4.0
834211,CA,Canada,Newfoundland and Labrador,,,CA-NL,,2020-02-24,4.0,5.0,77.0,13.0,4.0,-2.0
834212,CA,Canada,Newfoundland and Labrador,,,CA-NL,,2020-02-25,0.0,4.0,23.0,9.0,2.0,0.0
834213,CA,Canada,Newfoundland and Labrador,,,CA-NL,,2020-02-26,4.0,0.0,17.0,8.0,1.0,0.0
834214,CA,Canada,Newfoundland and Labrador,,,CA-NL,,2020-02-27,6.0,6.0,0.0,0.0,2.0,-1.0
834215,CA,Canada,Newfoundland and Labrador,,,CA-NL,,2020-02-28,-16.0,-13.0,-18.0,-12.0,19.0,8.0
834216,CA,Canada,Newfoundland and Labrador,,,CA-NL,,2020-02-29,7.0,10.0,18.0,16.0,7.0,0.0
834217,CA,Canada,Newfoundland and Labrador,,,CA-NL,,2020-03-01,16.0,9.0,27.0,18.0,17.0,-2.0
834218,CA,Canada,Newfoundland and Labrador,,,CA-NL,,2020-03-02,-17.0,-12.0,0.0,-10.0,-25.0,7.0
834219,CA,Canada,Newfoundland and Labrador,,,CA-NL,,2020-03-03,-1.0,1.0,-11.0,5.0,1.0,1.0
834220,CA,Canada,Newfoundland and Labrador,,,CA-NL,,2020-03-04,-1.0,-6.0,-4.0,-3.0,0.0,1.0
834221,CA,Canada,Newfoundland and Labrador,,,CA-NL,,2020-03-05,2.0,1.0,-18.0,0.0,-1.0,1.0
834222,CA,Canada,Newfoundland and Labrador,,,CA-NL,,2020-03-06,8.0,7.0,8.0,8.0,36.0,0.0
834223,CA,Canada,Newfoundland and Labrador,,,CA-NL,,2020-03-07,-4.0,10.0,-20.0,-12.0,2.0,4.0
834224,CA,Canada,Newfoundland and Labrador,,,CA-NL,,2020-03-08,-16.0,-25.0,-16.0,15.0,6.0,2.0
834225,CA,Canada,Newfoundland and Labrador,,,CA-NL,,2020-03-09,8.0,7.0,35.0,21.0,4.0,-1.0
834226,CA,Canada,Newfoundland and Labrador,,,CA-NL,,2020-03-10,2.0,0.0,0.0,7.0,2.0,0.0
834227,CA,Canada,Newfoundland and Labrador,,,CA-NL,,2020-03-11,-1.0,-5.0,-5.0,1.0,0.0,2.0
834228,CA,Canada,Newfoundland and Labrador,,,CA-NL,,2020-03-12,8.0,14.0,-2.0,4.0,0.0,0.0
834229,CA,Canada,Newfoundland and Labrador,,,CA-NL,,2020-03-13,8.0,29.0,23.0,4.0,29.0,1.0
834230,CA,Canada,Newfoundland and Labrador,,,CA-NL,,2020-03-14,-8.0,15.0,-26.0,-11.0,-2.0,4.0
834231,CA,Canada,Newfoundland and Labrador,,,CA-NL,,2020-03-15,13.0,25.0,18.0,11.0,11.0,-1.0
834232,CA,Canada,Newfoundland and Labrador,,,CA-NL,,2020-03-16,8.0,46.0,62.0,-9.0,-20.0,3.0
834233,CA,Canada,Newfoundland and Labrador,,,CA-NL,,2020-03-17,-11.0,23.0,25.0,-15.0,-23.0,7.0
834234,CA,Canada,Newfoundland and Labrador,,,CA-NL,,2020-03-18,-23.0,13.0,-6.0,-25.0,-33.0,11.0
834235,CA,Canada,Newfoundland and Labrador,,,CA-NL,,2020-03-19,-19.0,14.0,36.0,-24.0,-37.0,10.0
834236,CA,Canada,Newfoundland and Labrador,,,CA-NL,,2020-03-20,-33.0,-1.0,0.0,-32.0,-17.0,14.0
834237,CA,Canada,Newfoundland and Labrador,,,CA-NL,,2020-03-21,-46.0,-17.0,-27.0,-37.0,-26.0,12.0
834238,CA,Canada,Newfoundland and Labrador,,,CA-NL,,2020-03-22,-38.0,-17.0,18.0,-19.0,-18.0,5.0
834239,CA,Canada,Newfoundland and Labrador,,,CA-NL,,2020-03-23,-39.0,-10.0,55.0,-39.0,-46.0,12.0
834240,CA,Canada,Newfoundland and Labrador,,,CA-NL,,2020-03-24,-51.0,-22.0,-14.0,-50.0,-54.0,17.0
834241,CA,Canada,Newfoundland and Labrador,,,CA-NL,,2020-03-25,-66.0,-48.0,-38.0,-67.0,-62.0,21.0
834242,CA,Canada,Newfoundland and Labrador,,,CA-NL,,2020-03-26,-51.0,-26.0,6.0,-56.0,-58.0,18.0
834243,CA,Canada,Newfoundland and Labrador,,,CA-NL,,2020-03-27,-61.0,-38.0,-53.0,-70.0,-45.0,24.0
834244,CA,Canada,Newfoundland and Labrador,,,CA-NL,,2020-03-28,-55.0,-26.0,-26.0,-49.0,-42.0,14.0
834245,CA,Canada,Newfoundland and Labrador,,,CA-NL,,2020-03-29,-54.0,-38.0,-18.0,-60.0,-35.0,9.0
834246,CA,Canada,Newfoundland and Labrador,,,CA-NL,,2020-03-30,-58.0,-33.0,-18.0,-63.0,-59.0,17.0
834247,CA,Canada,Newfoundland and Labrador,,,CA-NL,,2020-03-31,-54.0,-33.0,-16.0,-58.0,-61.0,20.0
834248,CA,Canada,Newfoundland and Labrador,,,CA-NL,,2020-04-01,-51.0,-30.0,-13.0,-62.0,-60.0,19.0
834249,CA,Canada,Newfoundland and Labrador,,,CA-NL,,2020-04-02,-52.0,-29.0,-25.0,-67.0,-60.0,20.0
834250,CA,Canada,Newfoundland and Labrador,,,CA-NL,,2020-04-03,-51.0,-24.0,-30.0,-61.0,-45.0,22.0
834251,CA,Canada,Newfoundland and Labrador,,,CA-NL,,2020-04-04,-55.0,-27.0,-30.0,-62.0,-44.0,14.0
834252,CA,Canada,Newfoundland and Labrador,,,CA-NL,,2020-04-05,-43.0,-25.0,23.0,-58.0,-33.0,8.0
834253,CA,Canada,Newfoundland and Labrador,,,CA-NL,,2020-04-06,-47.0,-22.0,11.0,-60.0,-57.0,16.0
834254,CA,Canada,Newfoundland and Labrador,,,CA-NL,,2020-04-07,-49.0,-24.0,-13.0,-60.0,-60.0,19.0
834255,CA,Canada,Newfoundland and Labrador,,,CA-NL,,2020-04-08,-43.0,-17.0,5.0,-63.0,-59.0,18.0
834256,CA,Canada,Newfoundland and Labrador,,,CA-NL,,2020-04-09,-32.0,0.0,4.0,-60.0,-60.0,17.0
834257,CA,Canada,Newfoundland and Labrador,,,CA-NL,,2020-04-10,-81.0,-75.0,-45.0,-83.0,-74.0,30.0
834258,CA,Canada,Newfoundland and Labrador,,,CA-NL,,2020-04-11,-45.0,-7.0,-28.0,-63.0,-43.0,14.0
834259,CA,Canada,Newfoundland and Labrador,,,CA-NL,,2020-04-12,-71.0,-63.0,32.0,-56.0,-42.0,9.0
834260,CA,Canada,Newfoundland and Labrador,,,CA-NL,,2020-04-13,-40.0,-20.0,83.0,-59.0,-59.0,15.0
834261,CA,Canada,Newfoundland and Labrador,,,CA-NL,,2020-04-14,-49.0,-31.0,-36.0,-65.0,-60.0,20.0
834262,CA,Canada,Newfoundland and Labrador,,,CA-NL,,2020-04-15,-39.0,-20.0,15.0,-56.0,-59.0,18.0
834263,CA,Canada,Newfoundland and Labrador,,,CA-NL,,2020-04-16,-40.0,-23.0,-16.0,-62.0,-59.0,19.0
834264,CA,Canada,Newfoundland and Labrador,,,CA-NL,,2020-04-17,-43.0,-24.0,2.0,-61.0,-44.0,21.0
834265,CA,Canada,Newfoundland and Labrador,,,CA-NL,,2020-04-18,-45.0,-20.0,-7.0,-54.0,-40.0,13.0
834266,CA,Canada,Newfoundland and Labrador,,,CA-NL,,2020-04-19,-59.0,-45.0,-55.0,-76.0,-36.0,11.0
834267,CA,Canada,Newfoundland and Labrador,,,CA-NL,,2020-04-20,-38.0,-17.0,13.0,-59.0,-57.0,16.0
834268,CA,Canada,Newfoundland and Labrador,,,CA-NL,,2020-04-21,-43.0,-26.0,-19.0,-60.0,-58.0,19.0
834269,CA,Canada,Newfoundland and Labrador,,,CA-NL,,2020-04-22,-37.0,-19.0,39.0,-52.0,-57.0,17.0
834270,CA,Canada,Newfoundland and Labrador,,,CA-NL,,2020-04-23,-40.0,-23.0,-11.0,-59.0,-57.0,19.0
834271,CA,Canada,Newfoundland and Labrador,,,CA-NL,,2020-04-24,-42.0,-22.0,4.0,-54.0,-42.0,20.0
834272,CA,Canada,Newfoundland and Labrador,,,CA-NL,,2020-04-25,-47.0,-21.0,-17.0,-61.0,-40.0,13.0
834273,CA,Canada,Newfoundland and Labrador,,,CA-NL,,2020-04-26,-19.0,-9.0,109.0,-47.0,-27.0,5.0
834274,CA,Canada,Newfoundland and Labrador,,,CA-NL,,2020-04-27,-33.0,-18.0,,-56.0,-53.0,14.0
834275,CA,Canada,Newfoundland and Labrador,,,CA-NL,,2020-04-28,-36.0,-20.0,-3.0,-57.0,-57.0,13.0
834276,CA,Canada,Newfoundland and Labrador,,,CA-NL,,2020-04-29,-36.0,-20.0,10.0,-60.0,-56.0,17.0
834277,CA,Canada,Newfoundland and Labrador,,,CA-NL,,2020-04-30,-32.0,-17.0,35.0,-62.0,-55.0,16.0
834278,CA,Canada,Newfoundland and Labrador,,,CA-NL,,2020-05-01,-33.0,-12.0,83.0,-57.0,-37.0,16.0
834279,CA,Canada,Newfoundland and Labrador,,,CA-NL,,2020-05-02,-40.0,-15.0,1.0,-65.0,-35.0,11.0
834280,CA,Canada,Newfoundland and Labrador,,,CA-NL,,2020-05-03,-31.0,-14.0,-12.0,-65.0,-20.0,6.0
834281,CA,Canada,Newfoundland and Labrador,,,CA-NL,,2020-05-04,-28.0,-10.0,73.0,-58.0,-51.0,12.0
834282,CA,Canada,Newfoundland and Labrador,,,CA-NL,,2020-05-05,-46.0,-28.0,-44.0,-72.0,-55.0,19.0
834283,CA,Canada,Newfoundland and Labrador,,,CA-NL,,2020-05-06,-31.0,-11.0,37.0,-62.0,-53.0,16.0
834284,CA,Canada,Newfoundland and Labrador,,,CA-NL,,2020-05-07,-30.0,-10.0,46.0,-59.0,-52.0,15.0
834285,CA,Canada,Newfoundland and Labrador,,,CA-NL,,2020-05-08,-34.0,-7.0,11.0,-61.0,-35.0,18.0
834286,CA,Canada,Newfoundland and Labrador,,,CA-NL,,2020-05-09,-30.0,6.0,36.0,-59.0,-29.0,9.0
834287,CA,Canada,Newfoundland and Labrador,,,CA-NL,,2020-05-10,-15.0,0.0,12.0,-60.0,-12.0,4.0
834288,CA,Canada,Newfoundland and Labrador,,,CA-NL,,2020-05-11,-27.0,-8.0,107.0,-53.0,-47.0,11.0
834289,CA,Canada,Newfoundland and Labrador,,,CA-NL,,2020-05-12,-35.0,-19.0,4.0,-59.0,-51.0,16.0
834290,CA,Canada,Newfoundland and Labrador,,,CA-NL,,2020-05-13,-28.0,-11.0,42.0,-57.0,-50.0,15.0
834291,CA,Canada,Newfoundland and Labrador,,,CA-NL,,2020-05-14,-29.0,-13.0,23.0,-59.0,-50.0,13.0
834292,CA,Canada,Newfoundland and Labrador,,,CA-NL,,2020-05-15,-30.0,-7.0,61.0,-56.0,-32.0,15.0
834293,CA,Canada,Newfoundland and Labrador,,,CA-NL,,2020-05-16,-35.0,-8.0,73.0,-57.0,-27.0,7.0
834294,CA,Canada,Newfoundland and Labrador,,,CA-NL,,2020-05-17,-13.0,3.0,156.0,-53.0,-12.0,1.0
834295,CA,Canada,Newfoundland and Labrador,,,CA-NL,,2020-05-18,-56.0,-49.0,,-65.0,-72.0,14.0
834296,CA,Canada,Newfoundland and Labrador,,,CA-NL,,2020-05-19,-24.0,-6.0,30.0,-60.0,-48.0,14.0
834297,CA,Canada,Newfoundland and Labrador,,,CA-NL,,2020-05-20,-15.0,3.0,121.0,-56.0,-48.0,12.0
834298,CA,Canada,Newfoundland and Labrador,,,CA-NL,,2020-05-21,-18.0,-6.0,120.0,-59.0,-47.0,12.0
834299,CA,Canada,Newfoundland and Labrador,,,CA-NL,,2020-05-22,-28.0,-7.0,62.0,-57.0,-26.0,15.0
834300,CA,Canada,Newfoundland and Labrador,,,CA-NL,,2020-05-23,-31.0,-6.0,34.0,-62.0,-20.0,8.0
834301,CA,Canada,Newfoundland and Labrador,,,CA-NL,,2020-05-24,-4.0,8.0,212.0,-47.0,-6.0,0.0
834302,CA,Canada,Newfoundland and Labrador,,,CA-NL,,2020-05-25,-13.0,2.0,,-51.0,-44.0,8.0
834303,CA,Canada,Newfoundland and Labrador,,,CA-NL,,2020-05-26,-24.0,-11.0,75.0,-57.0,-45.0,12.0
834304,CA,Canada,Newfoundland and Labrador,,,CA-NL,,2020-05-27,-17.0,-4.0,103.0,-54.0,-44.0,12.0
834305,CA,Canada,Newfoundland and Labrador,,,CA-NL,,2020-05-28,-19.0,-7.0,74.0,-60.0,-44.0,12.0
834306,CA,Canada,Newfoundland and Labrador,,,CA-NL,,2020-05-29,-22.0,0.0,169.0,-51.0,-24.0,11.0
834307,CA,Canada,Newfoundland and Labrador,,,CA-NL,,2020-05-30,-26.0,-3.0,104.0,-57.0,-10.0,5.0
834308,CA,Canada,Newfoundland and Labrador,,,CA-NL,,2020-05-31,-1.0,8.0,180.0,-49.0,6.0,-1.0
834309,CA,Canada,Newfoundland and Labrador,,,CA-NL,,2020-06-01,-15.0,-1.0,,-51.0,-39.0,9.0
834310,CA,Canada,Newfoundland and Labrador,,,CA-NL,,2020-06-02,-28.0,-16.0,2.0,-61.0,-43.0,14.0
834311,CA,Canada,Newfoundland and Labrador,,,CA-NL,,2020-06-03,-19.0,-6.0,106.0,-54.0,-42.0,11.0
834312,CA,Canada,Newfoundland and Labrador,,,CA-NL,,2020-06-04,-23.0,-11.0,36.0,-59.0,-42.0,13.0
834313,CA,Canada,Newfoundland and Labrador,,,CA-NL,,2020-06-05,-22.0,-2.0,193.0,-40.0,-19.0,10.0
834314,CA,Canada,Newfoundland and Labrador,,,CA-NL,,2020-06-06,-25.0,-2.0,114.0,-40.0,-10.0,4.0
834315,CA,Canada,Newfoundland and Labrador,,,CA-NL,,2020-06-07,-15.0,0.0,33.0,-49.0,3.0,2.0
834316,CA,Canada,Newfoundland and Labrador,,,CA-NL,,2020-06-08,-7.0,3.0,,-32.0,-35.0,8.0
834317,CA,Canada,Newfoundland and Labrador,,,CA-NL,,2020-06-09,-12.0,-8.0,60.0,-41.0,-38.0,10.0
834318,CA,Canada,Newfoundland and Labrador,,,CA-NL,,2020-06-10,-6.0,0.0,98.0,-30.0,-37.0,9.0
834319,CA,Canada,Newfoundland and Labrador,,,CA-NL,,2020-06-11,-6.0,-2.0,112.0,-22.0,-36.0,8.0
834320,CA,Canada,Newfoundland and Labrador,,,CA-NL,,2020-06-12,-12.0,4.0,181.0,-19.0,-14.0,7.0
834321,CA,Canada,Newfoundland and Labrador,,,CA-NL,,2020-06-13,-16.0,0.0,128.0,-10.0,-4.0,2.0
834322,CA,Canada,Newfoundland and Labrador,,,CA-NL,,2020-06-14,-4.0,5.0,66.0,-10.0,8.0,-2.0
834323,CA,Canada,Newfoundland and Labrador,,,CA-NL,,2020-06-15,-1.0,7.0,,-14.0,-33.0,6.0
834324,CA,Canada,Newfoundland and Labrador,,,CA-NL,,2020-06-16,-1.0,4.0,158.0,-18.0,-35.0,7.0
834325,CA,Canada,Newfoundland and Labrador,,,CA-NL,,2020-06-17,-1.0,1.0,170.0,-16.0,-36.0,7.0
834326,CA,Canada,Newfoundland and Labrador,,,CA-NL,,2020-06-18,-2.0,-1.0,111.0,-20.0,-36.0,7.0
834327,CA,Canada,Newfoundland and Labrador,,,CA-NL,,2020-06-19,-6.0,4.0,119.0,-8.0,-13.0,6.0
834328,CA,Canada,Newfoundland and Labrador,,,CA-NL,,2020-06-20,-10.0,11.0,79.0,0.0,-4.0,2.0
834329,CA,Canada,Newfoundland and Labrador,,,CA-NL,,2020-06-21,17.0,21.0,,-4.0,18.0,-6.0
834330,CA,Canada,Newfoundland and Labrador,,,CA-NL,,2020-06-22,3.0,5.0,,,-40.0,5.0
834331,CA,Canada,Newfoundland and Labrador,,,CA-NL,,2020-06-23,-1.0,2.0,,-17.0,-37.0,6.0
834332,CA,Canada,Newfoundland and Labrador,,,CA-NL,,2020-06-24,3.0,6.0,,-12.0,-35.0,6.0
834333,CA,Canada,Newfoundland and Labrador,,,CA-NL,,2020-06-25,3.0,1.0,180.0,-18.0,-35.0,6.0
834334,CA,Canada,Newfoundland and Labrador,,,CA-NL,,2020-06-26,-3.0,5.0,183.0,-7.0,-11.0,5.0
834335,CA,Canada,Newfoundland and Labrador,,,CA-NL,,2020-06-27,-14.0,1.0,107.0,-2.0,-3.0,1.0
834336,CA,Canada,Newfoundland and Labrador,,,CA-NL,,2020-06-28,15.0,14.0,209.0,,16.0,-5.0
834337,CA,Canada,Newfoundland and Labrador,,,CA-NL,,2020-06-29,11.0,15.0,,,-31.0,3.0
834338,CA,Canada,Newfoundland and Labrador,,,CA-NL,,2020-06-30,14.0,29.0,153.0,-19.0,-34.0,4.0
834339,CA,Canada,Newfoundland and Labrador,,,CA-NL,,2020-07-01,-41.0,-41.0,,-51.0,-65.0,10.0
834340,CA,Canada,Newfoundland and Labrador,,,CA-NL,,2020-07-02,2.0,5.0,59.0,-21.0,-37.0,7.0
834341,CA,Canada,Newfoundland and Labrador,,,CA-NL,,2020-07-03,-1.0,7.0,120.0,-7.0,-13.0,6.0
834342,CA,Canada,Newfoundland and Labrador,,,CA-NL,,2020-07-04,-9.0,4.0,130.0,-7.0,-3.0,1.0
834343,CA,Canada,Newfoundland and Labrador,,,CA-NL,,2020-07-05,16.0,15.0,,3.0,12.0,-6.0
834344,CA,Canada,Newfoundland and Labrador,,,CA-NL,,2020-07-06,11.0,15.0,,,-31.0,2.0
834345,CA,Canada,Newfoundland and Labrador,,,CA-NL,,2020-07-07,6.0,7.0,197.0,-16.0,-34.0,4.0
834346,CA,Canada,Newfoundland and Labrador,,,CA-NL,,2020-07-08,10.0,10.0,,-10.0,-33.0,4.0
834347,CA,Canada,Newfoundland and Labrador,,,CA-NL,,2020-07-09,5.0,4.0,126.0,-20.0,-33.0,5.0
834348,CA,Canada,Newfoundland and Labrador,,,CA-NL,,2020-07-10,-1.0,8.0,165.0,-6.0,-9.0,4.0
834349,CA,Canada,Newfoundland and Labrador,,,CA-NL,,2020-07-11,-8.0,6.0,234.0,-6.0,0.0,-3.0
834350,CA,Canada,Newfoundland and Labrador,,,CA-NL,,2020-07-12,23.0,18.0,,4.0,15.0,-6.0
834351,CA,Canada,Newfoundland and Labrador,,,CA-NL,,2020-07-13,14.0,15.0,,,-34.0,2.0
834352,CA,Canada,Newfoundland and Labrador,,,CA-NL,,2020-07-14,2.0,4.0,141.0,-21.0,-34.0,5.0
834353,CA,Canada,Newfoundland and Labrador,,,CA-NL,,2020-07-15,-5.0,-4.0,65.0,-25.0,-34.0,8.0
834354,CA,Canada,Newfoundland and Labrador,,,CA-NL,,2020-07-16,4.0,7.0,100.0,-24.0,-33.0,6.0
834355,CA,Canada,Newfoundland and Labrador,,,CA-NL,,2020-07-17,-2.0,6.0,144.0,-7.0,-10.0,5.0
834356,CA,Canada,Newfoundland and Labrador,,,CA-NL,,2020-07-18,-4.0,11.0,221.0,-2.0,-2.0,-2.0
834357,CA,Canada,Newfoundland and Labrador,,,CA-NL,,2020-07-19,31.0,26.0,,9.0,17.0,-9.0
834358,CA,Canada,Newfoundland and Labrador,,,CA-NL,,2020-07-20,16.0,21.0,,,-32.0,0.0
834359,CA,Canada,Newfoundland and Labrador,,,CA-NL,,2020-07-21,8.0,9.0,,-13.0,-34.0,4.0
834360,CA,Canada,Newfoundland and Labrador,,,CA-NL,,2020-07-22,10.0,11.0,,-11.0,-31.0,3.0
834361,CA,Canada,Newfoundland and Labrador,,,CA-NL,,2020-07-23,9.0,7.0,237.0,-13.0,-32.0,3.0
834362,CA,Canada,Newfoundland and Labrador,,,CA-NL,,2020-07-24,-6.0,4.0,131.0,-9.0,-9.0,6.0
834363,CA,Canada,Newfoundland and Labrador,,,CA-NL,,2020-07-25,-8.0,4.0,228.0,4.0,0.0,-3.0
834364,CA,Canada,Newfoundland and Labrador,,,CA-NL,,2020-07-26,16.0,16.0,180.0,5.0,14.0,-5.0
834365,CA,Canada,Newfoundland and Labrador,,,CA-NL,,2020-07-27,10.0,15.0,,,-32.0,2.0
834366,CA,Canada,Newfoundland and Labrador,,,CA-NL,,2020-07-28,6.0,7.0,,-11.0,-33.0,4.0
834367,CA,Canada,Newfoundland and Labrador,,,CA-NL,,2020-07-29,8.0,9.0,,-14.0,-33.0,4.0
834368,CA,Canada,Newfoundland and Labrador,,,CA-NL,,2020-07-30,4.0,6.0,,-30.0,-34.0,5.0
834369,CA,Canada,Newfoundland and Labrador,,,CA-NL,,2020-07-31,1.0,10.0,180.0,-16.0,-12.0,4.0
834370,CA,Canada,Newfoundland and Labrador,,,CA-NL,,2020-08-01,-7.0,8.0,148.0,-21.0,-3.0,0.0
834371,CA,Canada,Newfoundland and Labrador,,,CA-NL,,2020-08-02,24.0,23.0,,2.0,13.0,-7.0
834372,CA,Canada,Newfoundland and Labrador,,,CA-NL,,2020-08-03,-7.0,-6.0,,-26.0,-53.0,1.0
834373,CA,Canada,Newfoundland and Labrador,,,CA-NL,,2020-08-04,5.0,8.0,,-28.0,-35.0,5.0
834374,CA,Canada,Newfoundland and Labrador,,,CA-NL,,2020-08-05,16.0,14.0,,-23.0,-33.0,2.0
834375,CA,Canada,Newfoundland and Labrador,,,CA-NL,,2020-08-06,12.0,8.0,240.0,-26.0,-33.0,3.0
834376,CA,Canada,Newfoundland and Labrador,,,CA-NL,,2020-08-07,0.0,7.0,268.0,-19.0,-10.0,2.0
834377,CA,Canada,Newfoundland and Labrador,,,CA-NL,,2020-08-08,-6.0,4.0,257.0,-11.0,-3.0,-4.0
834378,CA,Canada,Newfoundland and Labrador,,,CA-NL,,2020-08-09,26.0,18.0,,-1.0,13.0,-8.0
834379,CA,Canada,Newfoundland and Labrador,,,CA-NL,,2020-08-10,18.0,17.0,,-12.0,-32.0,0.0
834380,CA,Canada,Newfoundland and Labrador,,,CA-NL,,2020-08-11,9.0,4.0,,-25.0,-34.0,3.0
834381,CA,Canada,Newfoundland and Labrador,,,CA-NL,,2020-08-12,11.0,8.0,,-17.0,-33.0,2.0
834382,CA,Canada,Newfoundland and Labrador,,,CA-NL,,2020-08-13,7.0,3.0,168.0,-23.0,-34.0,4.0
834383,CA,Canada,Newfoundland and Labrador,,,CA-NL,,2020-08-14,0.0,8.0,165.0,-15.0,-10.0,4.0
834384,CA,Canada,Newfoundland and Labrador,,,CA-NL,,2020-08-15,-4.0,6.0,211.0,-11.0,-3.0,-3.0
834385,CA,Canada,Newfoundland and Labrador,,,CA-NL,,2020-08-16,28.0,21.0,,15.0,12.0,-9.0
834386,CA,Canada,Newfoundland and Labrador,,,CA-NL,,2020-08-17,14.0,,,,-30.0,0.0
834387,CA,Canada,Newfoundland and Labrador,,,CA-NL,,2020-08-18,2.0,,,,-33.0,5.0
834388,CA,Canada,Newfoundland and Labrador,,,CA-NL,,2020-08-19,8.0,,,,-32.0,4.0
834389,CA,Canada,Newfoundland and Labrador,,,CA-NL,,2020-08-20,10.0,,,,-31.0,3.0
834390,CA,Canada,Newfoundland and Labrador,,,CA-NL,,2020-08-21,1.0,7.0,,,-6.0,2.0
834391,CA,Canada,Newfoundland and Labrador,,,CA-NL,,2020-08-22,-6.0,,,,0.0,-3.0
834392,CA,Canada,Newfoundland and Labrador,,,CA-NL,,2020-08-23,,,,,,-9.0
834393,CA,Canada,Newfoundland and Labrador,,,CA-NL,,2020-08-24,9.0,,,,-29.0,1.0
834394,CA,Canada,Newfoundland and Labrador,,,CA-NL,,2020-08-25,5.0,,,,-31.0,3.0
834395,CA,Canada,Newfoundland and Labrador,,,CA-NL,,2020-08-26,-5.0,,,,-31.0,7.0
834396,CA,Canada,Newfoundland and Labrador,,,CA-NL,,2020-08-27,11.0,,,,-29.0,3.0
834397,CA,Canada,Newfoundland and Labrador,,,CA-NL,,2020-08-28,1.0,4.0,,,-5.0,3.0
834398,CA,Canada,Newfoundland and Labrador,,,CA-NL,,2020-08-29,-3.0,,,,-1.0,-3.0
834399,CA,Canada,Newfoundland and Labrador,,,CA-NL,,2020-08-30,,,,,,-2.0
834400,CA,Canada,Newfoundland and Labrador,,,CA-NL,,2020-08-31,13.0,,,,-27.0,2.0
834401,CA,Canada,Newfoundland and Labrador,,,CA-NL,,2020-09-01,10.0,,,,-30.0,3.0
834402,CA,Canada,Newfoundland and Labrador,,,CA-NL,,2020-09-02,10.0,,,,-29.0,2.0
834403,CA,Canada,Newfoundland and Labrador,,,CA-NL,,2020-09-03,8.0,-1.0,,,-30.0,3.0
834404,CA,Canada,Newfoundland and Labrador,,,CA-NL,,2020-09-04,4.0,7.0,,,-6.0,2.0
