PROVINCE,date,TRANSIT,WORKPLACE,RESIDENTIAL
Manitoba,2020-03-21,-41.0,-24.0,12.0
Manitoba,2020-03-22,-50.0,-32.0,10.0
Manitoba,2020-03-23,-54.0,-40.0,17.0
Manitoba,2020-03-24,-57.0,-42.0,19.0
Manitoba,2020-03-25,-57.0,-43.0,19.0
Manitoba,2020-03-26,-60.0,-43.0,20.0
Manitoba,2020-03-27,-57.0,-44.0,20.0
Manitoba,2020-03-28,-50.0,-33.0,13.0
Manitoba,2020-03-29,-56.0,-36.0,11.0
Manitoba,2020-03-30,-57.0,-47.0,18.0
Manitoba,2020-03-31,-58.0,-47.0,19.0
Manitoba,2020-04-01,-62.0,-49.0,20.0
Manitoba,2020-04-02,-68.0,-52.0,24.0
Manitoba,2020-04-03,-65.0,-54.0,25.0
Manitoba,2020-04-04,-57.0,-37.0,16.0
Manitoba,2020-04-05,-61.0,-40.0,12.0
Manitoba,2020-04-06,-61.0,-48.0,20.0
Manitoba,2020-04-07,-59.0,-49.0,21.0
Manitoba,2020-04-08,-62.0,-49.0,21.0
Manitoba,2020-04-09,-59.0,-49.0,19.0
Manitoba,2020-04-10,-73.0,-82.0,33.0
Manitoba,2020-04-11,-55.0,-38.0,15.0
Manitoba,2020-04-12,-65.0,-47.0,13.0
Manitoba,2020-04-13,-68.0,-57.0,23.0
Manitoba,2020-04-14,-60.0,-48.0,21.0
Manitoba,2020-04-15,-59.0,-48.0,20.0
Manitoba,2020-04-16,-60.0,-47.0,21.0
Manitoba,2020-04-17,-58.0,-48.0,21.0
Manitoba,2020-04-18,-56.0,-33.0,14.0
Manitoba,2020-04-19,-61.0,-36.0,11.0
Manitoba,2020-04-20,-61.0,-46.0,19.0
Manitoba,2020-04-21,-60.0,-47.0,20.0
Manitoba,2020-04-22,-57.0,-46.0,19.0
Manitoba,2020-04-23,-57.0,-45.0,18.0
Manitoba,2020-04-24,-56.0,-46.0,19.0
Manitoba,2020-04-25,-53.0,-31.0,13.0
Manitoba,2020-04-26,-55.0,-34.0,9.0
Manitoba,2020-04-27,-56.0,-45.0,17.0
Manitoba,2020-04-28,-55.0,-46.0,13.0
Manitoba,2020-04-29,-52.0,-45.0,17.0
Manitoba,2020-04-30,-54.0,-44.0,17.0
Manitoba,2020-05-01,-58.0,-45.0,20.0
Manitoba,2020-05-02,-50.0,-29.0,12.0
Manitoba,2020-05-03,-53.0,-30.0,8.0
Manitoba,2020-05-04,-55.0,-42.0,16.0
Manitoba,2020-05-05,-50.0,-42.0,16.0
Manitoba,2020-05-06,-51.0,-42.0,16.0
Manitoba,2020-05-07,-55.0,-41.0,17.0
Manitoba,2020-05-08,-53.0,-42.0,17.0
Manitoba,2020-05-09,-45.0,-23.0,10.0
Manitoba,2020-05-10,-51.0,-24.0,6.0
Manitoba,2020-05-11,-53.0,-41.0,16.0
Manitoba,2020-05-12,-49.0,-40.0,15.0
Manitoba,2020-05-13,-57.0,-41.0,17.0
Manitoba,2020-05-14,-54.0,-40.0,16.0
Manitoba,2020-05-15,-50.0,-43.0,14.0
Manitoba,2020-05-16,-44.0,-24.0,6.0
Manitoba,2020-05-17,-45.0,-26.0,3.0
Manitoba,2020-05-18,-65.0,-77.0,19.0
Manitoba,2020-05-19,-47.0,-40.0,13.0
Manitoba,2020-05-20,-45.0,-39.0,13.0
Manitoba,2020-05-21,-47.0,-39.0,14.0
Manitoba,2020-05-22,-47.0,-38.0,13.0
Manitoba,2020-05-23,-38.0,-16.0,6.0
Manitoba,2020-05-24,-45.0,-22.0,5.0
Manitoba,2020-05-25,-45.0,-38.0,12.0
Manitoba,2020-05-26,-47.0,-37.0,13.0
Manitoba,2020-05-27,-42.0,-36.0,12.0
Manitoba,2020-05-28,-50.0,-36.0,14.0
Manitoba,2020-05-29,-47.0,-37.0,13.0
Manitoba,2020-05-30,-32.0,-10.0,4.0
Manitoba,2020-05-31,-37.0,-12.0,1.0
Manitoba,2020-06-01,-44.0,-34.0,10.0
Manitoba,2020-06-02,-41.0,-33.0,11.0
Manitoba,2020-06-03,-42.0,-32.0,11.0
Manitoba,2020-06-04,-42.0,-31.0,11.0
Manitoba,2020-06-05,-42.0,-33.0,10.0
Manitoba,2020-06-06,-42.0,-11.0,5.0
Manitoba,2020-06-07,-45.0,-14.0,3.0
Manitoba,2020-06-08,-47.0,-32.0,11.0
Manitoba,2020-06-09,-47.0,-32.0,12.0
Manitoba,2020-06-10,-42.0,-31.0,11.0
Manitoba,2020-06-11,-41.0,-30.0,10.0
Manitoba,2020-06-12,-40.0,-32.0,8.0
Manitoba,2020-06-13,-28.0,-6.0,2.0
Manitoba,2020-06-14,-36.0,-10.0,0.0
Manitoba,2020-06-15,-42.0,-32.0,9.0
Manitoba,2020-06-16,-40.0,-31.0,10.0
Manitoba,2020-06-17,-43.0,-32.0,11.0
Manitoba,2020-06-18,-42.0,-30.0,10.0
Manitoba,2020-06-19,-40.0,-32.0,6.0
Manitoba,2020-06-20,-34.0,-5.0,4.0
Manitoba,2020-06-21,-37.0,-6.0,-1.0
Manitoba,2020-06-22,-40.0,-33.0,9.0
Manitoba,2020-06-23,-39.0,-32.0,9.0
Manitoba,2020-06-24,-37.0,-31.0,8.0
Manitoba,2020-06-25,-39.0,-30.0,9.0
Manitoba,2020-06-26,-37.0,-31.0,6.0
Manitoba,2020-06-27,-30.0,-8.0,1.0
Manitoba,2020-06-28,-38.0,-9.0,-1.0
Manitoba,2020-06-29,-39.0,-34.0,8.0
Manitoba,2020-06-30,-37.0,-33.0,7.0
Manitoba,2020-07-01,-58.0,-71.0,16.0
Manitoba,2020-07-02,-40.0,-38.0,8.0
Manitoba,2020-07-03,-43.0,-41.0,8.0
Manitoba,2020-07-04,-34.0,-7.0,3.0
Manitoba,2020-07-05,-34.0,-11.0,-1.0
Manitoba,2020-07-06,-37.0,-35.0,8.0
Manitoba,2020-07-07,-35.0,-35.0,8.0
Manitoba,2020-07-08,-35.0,-33.0,8.0
Manitoba,2020-07-09,-37.0,-32.0,7.0
Manitoba,2020-07-10,-35.0,-34.0,6.0
Manitoba,2020-07-11,-26.0,-6.0,0.0
Manitoba,2020-07-12,-30.0,-10.0,-3.0
Manitoba,2020-07-13,-42.0,-36.0,10.0
Manitoba,2020-07-14,-37.0,-34.0,8.0
Manitoba,2020-07-15,-38.0,-33.0,8.0
Manitoba,2020-07-16,-38.0,-32.0,7.0
Manitoba,2020-07-17,-41.0,-35.0,7.0
Manitoba,2020-07-18,-30.0,-7.0,1.0
Manitoba,2020-07-19,-29.0,-10.0,-2.0
Manitoba,2020-07-20,-38.0,-35.0,8.0
Manitoba,2020-07-21,-38.0,-34.0,8.0
Manitoba,2020-07-22,-38.0,-33.0,7.0
Manitoba,2020-07-23,-40.0,-32.0,8.0
Manitoba,2020-07-24,-42.0,-34.0,7.0
Manitoba,2020-07-25,-30.0,-7.0,1.0
Manitoba,2020-07-26,-31.0,-9.0,-3.0
Manitoba,2020-07-27,-39.0,-36.0,8.0
Manitoba,2020-07-28,-39.0,-35.0,8.0
Manitoba,2020-07-29,-39.0,-35.0,7.0
Manitoba,2020-07-30,-40.0,-35.0,7.0
Manitoba,2020-07-31,-40.0,-37.0,6.0
Manitoba,2020-08-01,-32.0,-11.0,-1.0
Manitoba,2020-08-02,-38.0,-14.0,-3.0
Manitoba,2020-08-03,-59.0,-73.0,12.0
Manitoba,2020-08-04,-41.0,-37.0,8.0
Manitoba,2020-08-05,-41.0,-35.0,7.0
Manitoba,2020-08-06,-41.0,-34.0,7.0
Manitoba,2020-08-07,-43.0,-36.0,6.0
Manitoba,2020-08-08,-33.0,-7.0,0.0
Manitoba,2020-08-09,-35.0,-13.0,-1.0
Manitoba,2020-08-10,-40.0,-35.0,7.0
Manitoba,2020-08-11,-43.0,-34.0,8.0
Manitoba,2020-08-12,-43.0,-34.0,7.0
Manitoba,2020-08-13,-47.0,-34.0,9.0
Manitoba,2020-08-14,-49.0,-36.0,9.0
Manitoba,2020-08-15,-35.0,-7.0,1.0
Manitoba,2020-08-16,-37.0,-10.0,-2.0
Manitoba,2020-08-17,-44.0,-35.0,7.0
Manitoba,2020-08-18,-45.0,-34.0,8.0
Manitoba,2020-08-19,-45.0,-34.0,7.0
Manitoba,2020-08-20,-43.0,-32.0,7.0
Manitoba,2020-08-21,-44.0,-34.0,6.0
Manitoba,2020-08-22,-37.0,-6.0,2.0
Manitoba,2020-08-23,-36.0,-10.0,-2.0
Manitoba,2020-08-24,-44.0,-34.0,7.0
Manitoba,2020-08-25,-43.0,-33.0,8.0
Manitoba,2020-08-26,-42.0,-32.0,7.0
Manitoba,2020-08-27,-41.0,-31.0,7.0
Manitoba,2020-08-28,-43.0,-33.0,6.0
Manitoba,2020-08-29,-33.0,-5.0,0.0
Manitoba,2020-08-30,-45.0,-13.0,1.0
Manitoba,2020-08-31,-42.0,-33.0,7.0
Manitoba,2020-09-01,-41.0,-33.0,8.0
Manitoba,2020-09-02,-43.0,-32.0,8.0
Manitoba,2020-09-03,-40.0,-30.0,7.0
Manitoba,2020-09-04,-40.0,-32.0,5.0
Manitoba,2020-09-05,-33.0,-8.0,0.0
Manitoba,2020-09-06,-38.0,-13.0,-1.0
Manitoba,2020-09-07,-66.0,-77.0,18.0
Manitoba,2020-09-08,-39.0,-33.0,7.0
Manitoba,2020-09-09,-40.0,-31.0,7.0
Manitoba,2020-09-10,-38.0,-29.0,6.0
Manitoba,2020-09-11,-38.0,-30.0,5.0
Manitoba,2020-09-12,-30.0,-5.0,1.0
Manitoba,2020-09-13,-35.0,-10.0,0.0
Manitoba,2020-09-14,-41.0,-28.0,7.0
Manitoba,2020-09-15,-40.0,-28.0,7.0
Manitoba,2020-09-16,-40.0,-28.0,7.0
Manitoba,2020-09-17,-42.0,-26.0,7.0
Manitoba,2020-09-18,-41.0,-27.0,6.0
Manitoba,2020-09-19,-34.0,-3.0,1.0
Manitoba,2020-09-20,-38.0,-9.0,0.0
Manitoba,2020-09-21,-44.0,-29.0,8.0
Manitoba,2020-09-22,-42.0,-28.0,7.0
Manitoba,2020-09-23,-45.0,-26.0,8.0
Manitoba,2020-09-24,-44.0,-24.0,7.0
Manitoba,2020-09-25,-44.0,-25.0,6.0
Manitoba,2020-09-26,-41.0,-3.0,2.0
Manitoba,2020-09-27,-45.0,-10.0,2.0
Manitoba,2020-09-28,-47.0,-26.0,8.0
Manitoba,2020-09-29,-46.0,-26.0,8.0
Manitoba,2020-09-30,-47.0,-27.0,8.0
Manitoba,2020-10-01,-47.0,-24.0,8.0
Manitoba,2020-10-02,-44.0,-25.0,8.0
Manitoba,2020-10-03,-41.0,-5.0,4.0
Manitoba,2020-10-04,-45.0,-12.0,3.0
Manitoba,2020-10-05,-43.0,-26.0,8.0
Manitoba,2020-10-06,-45.0,-27.0,8.0
Manitoba,2020-10-07,-45.0,-25.0,8.0
Manitoba,2020-10-08,-45.0,-23.0,8.0
Manitoba,2020-10-09,-45.0,-26.0,8.0
Manitoba,2020-10-10,-41.0,-7.0,4.0
Manitoba,2020-10-11,-49.0,-13.0,2.0
Manitoba,2020-10-12,-67.0,-76.0,20.0
Manitoba,2020-10-13,-44.0,-27.0,9.0
Manitoba,2020-10-14,-46.0,-25.0,10.0
Manitoba,2020-10-15,-46.0,-23.0,10.0
Manitoba,2020-10-16,-48.0,-25.0,10.0
Manitoba,2020-10-17,-44.0,-5.0,7.0
Manitoba,2020-10-18,-50.0,-13.0,6.0
New Brunswick,2020-02-15,11.0,-3.0,1.0
New Brunswick,2020-02-16,15.0,5.0,-4.0
New Brunswick,2020-02-17,-24.0,-64.0,14.0
New Brunswick,2020-02-18,-1.0,1.0,0.0
New Brunswick,2020-02-19,6.0,-1.0,1.0
New Brunswick,2020-02-20,2.0,0.0,1.0
New Brunswick,2020-02-21,2.0,0.0,1.0
New Brunswick,2020-02-22,12.0,0.0,0.0
New Brunswick,2020-02-23,22.0,9.0,-4.0
New Brunswick,2020-02-24,3.0,2.0,0.0
New Brunswick,2020-02-25,7.0,2.0,0.0
New Brunswick,2020-02-26,12.0,1.0,-1.0
New Brunswick,2020-02-27,-20.0,-16.0,11.0
New Brunswick,2020-02-28,8.0,-5.0,3.0
New Brunswick,2020-02-29,22.0,1.0,-1.0
New Brunswick,2020-03-01,17.0,6.0,-2.0
New Brunswick,2020-03-02,1.0,-17.0,2.0
New Brunswick,2020-03-03,0.0,-16.0,2.0
New Brunswick,2020-03-04,-2.0,-18.0,4.0
New Brunswick,2020-03-05,-1.0,-17.0,3.0
New Brunswick,2020-03-06,1.0,-17.0,3.0
New Brunswick,2020-03-07,8.0,-2.0,0.0
New Brunswick,2020-03-08,17.0,6.0,-3.0
New Brunswick,2020-03-09,0.0,1.0,1.0
New Brunswick,2020-03-10,-9.0,-10.0,6.0
New Brunswick,2020-03-11,0.0,0.0,1.0
New Brunswick,2020-03-12,1.0,0.0,0.0
New Brunswick,2020-03-13,-12.0,-5.0,6.0
New Brunswick,2020-03-14,-5.0,-3.0,4.0
New Brunswick,2020-03-15,0.0,1.0,1.0
New Brunswick,2020-03-16,-18.0,-21.0,8.0
New Brunswick,2020-03-17,-26.0,-34.0,12.0
New Brunswick,2020-03-18,-30.0,-40.0,14.0
New Brunswick,2020-03-19,-34.0,-43.0,16.0
New Brunswick,2020-03-20,-44.0,-48.0,21.0
New Brunswick,2020-03-21,-38.0,-36.0,13.0
New Brunswick,2020-03-22,-39.0,-31.0,7.0
New Brunswick,2020-03-23,-52.0,-51.0,18.0
New Brunswick,2020-03-24,-54.0,-55.0,21.0
New Brunswick,2020-03-25,-50.0,-54.0,19.0
New Brunswick,2020-03-26,-54.0,-55.0,21.0
New Brunswick,2020-03-27,-60.0,-55.0,24.0
New Brunswick,2020-03-28,-41.0,-40.0,13.0
New Brunswick,2020-03-29,-47.0,-35.0,8.0
New Brunswick,2020-03-30,-58.0,-55.0,20.0
New Brunswick,2020-03-31,-60.0,-56.0,20.0
New Brunswick,2020-04-01,-61.0,-57.0,22.0
New Brunswick,2020-04-02,-61.0,-57.0,23.0
New Brunswick,2020-04-03,-60.0,-56.0,25.0
New Brunswick,2020-04-04,-55.0,-42.0,15.0
New Brunswick,2020-04-05,-53.0,-37.0,8.0
New Brunswick,2020-04-06,-58.0,-56.0,20.0
New Brunswick,2020-04-07,-57.0,-57.0,20.0
New Brunswick,2020-04-08,-54.0,-57.0,20.0
New Brunswick,2020-04-09,-54.0,-57.0,20.0
New Brunswick,2020-04-10,-81.0,-83.0,35.0
New Brunswick,2020-04-11,-57.0,-41.0,15.0
New Brunswick,2020-04-12,-54.0,-45.0,10.0
New Brunswick,2020-04-13,-66.0,-64.0,23.0
New Brunswick,2020-04-14,-52.0,-56.0,20.0
New Brunswick,2020-04-15,-55.0,-56.0,20.0
New Brunswick,2020-04-16,-54.0,-56.0,22.0
New Brunswick,2020-04-17,-59.0,-55.0,24.0
New Brunswick,2020-04-18,,-37.0,13.0
New Brunswick,2020-04-19,-43.0,-33.0,7.0
New Brunswick,2020-04-20,-53.0,-53.0,19.0
New Brunswick,2020-04-21,-51.0,-54.0,19.0
New Brunswick,2020-04-22,-56.0,-55.0,21.0
New Brunswick,2020-04-23,-52.0,-54.0,21.0
New Brunswick,2020-04-24,-51.0,-53.0,21.0
New Brunswick,2020-04-25,,-34.0,10.0
New Brunswick,2020-04-26,-39.0,-27.0,4.0
New Brunswick,2020-04-27,-56.0,-51.0,18.0
New Brunswick,2020-04-28,-50.0,-52.0,14.0
New Brunswick,2020-04-29,-47.0,-52.0,17.0
New Brunswick,2020-04-30,-45.0,-51.0,18.0
New Brunswick,2020-05-01,-54.0,-51.0,20.0
New Brunswick,2020-05-02,,-33.0,11.0
New Brunswick,2020-05-03,-29.0,-25.0,3.0
New Brunswick,2020-05-04,-53.0,-49.0,17.0
New Brunswick,2020-05-05,-55.0,-50.0,18.0
New Brunswick,2020-05-06,-38.0,-48.0,15.0
New Brunswick,2020-05-07,-43.0,-49.0,17.0
New Brunswick,2020-05-08,-46.0,-47.0,18.0
New Brunswick,2020-05-09,-56.0,-31.0,13.0
New Brunswick,2020-05-10,-32.0,-17.0,4.0
New Brunswick,2020-05-11,-39.0,-44.0,14.0
New Brunswick,2020-05-12,-48.0,-46.0,17.0
New Brunswick,2020-05-13,-33.0,-45.0,15.0
New Brunswick,2020-05-14,-32.0,-45.0,13.0
New Brunswick,2020-05-15,-36.0,-46.0,15.0
New Brunswick,2020-05-16,-36.0,-23.0,7.0
New Brunswick,2020-05-17,-18.0,-13.0,-1.0
New Brunswick,2020-05-18,-56.0,-72.0,17.0
New Brunswick,2020-05-19,-26.0,-40.0,12.0
New Brunswick,2020-05-20,-25.0,-40.0,11.0
New Brunswick,2020-05-21,-25.0,-41.0,12.0
New Brunswick,2020-05-22,-24.0,-38.0,12.0
New Brunswick,2020-05-23,-20.0,-13.0,4.0
New Brunswick,2020-05-24,-10.0,-7.0,-2.0
New Brunswick,2020-05-25,-28.0,-38.0,10.0
New Brunswick,2020-05-26,-26.0,-36.0,10.0
New Brunswick,2020-05-27,-21.0,-37.0,10.0
New Brunswick,2020-05-28,-22.0,-36.0,10.0
New Brunswick,2020-05-29,-27.0,-36.0,11.0
New Brunswick,2020-05-30,-27.0,-8.0,5.0
New Brunswick,2020-05-31,-14.0,-3.0,-1.0
New Brunswick,2020-06-01,-25.0,-32.0,9.0
New Brunswick,2020-06-02,-22.0,-33.0,9.0
New Brunswick,2020-06-03,-25.0,-33.0,10.0
New Brunswick,2020-06-04,-21.0,-32.0,9.0
New Brunswick,2020-06-05,-24.0,-31.0,9.0
New Brunswick,2020-06-06,-26.0,-7.0,5.0
New Brunswick,2020-06-07,-19.0,-3.0,0.0
New Brunswick,2020-06-08,-24.0,-30.0,8.0
New Brunswick,2020-06-09,-23.0,-30.0,8.0
New Brunswick,2020-06-10,-14.0,-30.0,8.0
New Brunswick,2020-06-11,-22.0,-31.0,10.0
New Brunswick,2020-06-12,-23.0,-30.0,9.0
New Brunswick,2020-06-13,-8.0,-3.0,1.0
New Brunswick,2020-06-14,-4.0,2.0,-3.0
New Brunswick,2020-06-15,-15.0,-27.0,7.0
New Brunswick,2020-06-16,-14.0,-29.0,7.0
New Brunswick,2020-06-17,-13.0,-29.0,6.0
New Brunswick,2020-06-18,-18.0,-30.0,7.0
New Brunswick,2020-06-19,-20.0,-31.0,6.0
New Brunswick,2020-06-20,-12.0,-2.0,0.0
New Brunswick,2020-06-21,2.0,5.0,-6.0
New Brunswick,2020-06-22,-17.0,-31.0,7.0
New Brunswick,2020-06-23,-15.0,-30.0,7.0
New Brunswick,2020-06-24,-16.0,-31.0,7.0
New Brunswick,2020-06-25,-16.0,-31.0,7.0
New Brunswick,2020-06-26,-19.0,-31.0,7.0
New Brunswick,2020-06-27,-11.0,-5.0,0.0
New Brunswick,2020-06-28,3.0,3.0,-4.0
New Brunswick,2020-06-29,-24.0,-33.0,7.0
New Brunswick,2020-06-30,-15.0,-32.0,6.0
New Brunswick,2020-07-01,-36.0,-67.0,13.0
New Brunswick,2020-07-02,-20.0,-37.0,8.0
New Brunswick,2020-07-03,-19.0,-37.0,6.0
New Brunswick,2020-07-04,-14.0,-7.0,-1.0
New Brunswick,2020-07-05,-6.0,0.0,-5.0
New Brunswick,2020-07-06,-25.0,-33.0,7.0
New Brunswick,2020-07-07,-18.0,-32.0,6.0
New Brunswick,2020-07-08,-20.0,-33.0,8.0
New Brunswick,2020-07-09,-17.0,-32.0,6.0
New Brunswick,2020-07-10,-20.0,-32.0,5.0
New Brunswick,2020-07-11,-27.0,-8.0,1.0
New Brunswick,2020-07-12,-16.0,-1.0,-4.0
New Brunswick,2020-07-13,-21.0,-32.0,5.0
New Brunswick,2020-07-14,-22.0,-33.0,7.0
New Brunswick,2020-07-15,-16.0,-32.0,6.0
New Brunswick,2020-07-16,-17.0,-32.0,6.0
New Brunswick,2020-07-17,-23.0,-34.0,7.0
New Brunswick,2020-07-18,-19.0,-5.0,-1.0
New Brunswick,2020-07-19,2.0,-1.0,-6.0
New Brunswick,2020-07-20,-20.0,-34.0,5.0
New Brunswick,2020-07-21,-18.0,-33.0,5.0
New Brunswick,2020-07-22,-18.0,-32.0,5.0
New Brunswick,2020-07-23,-22.0,-33.0,7.0
New Brunswick,2020-07-24,-20.0,-33.0,5.0
New Brunswick,2020-07-25,-10.0,-8.0,-2.0
New Brunswick,2020-07-26,-8.0,-4.0,-5.0
New Brunswick,2020-07-27,-22.0,-34.0,6.0
New Brunswick,2020-07-28,-24.0,-34.0,7.0
New Brunswick,2020-07-29,-18.0,-34.0,5.0
New Brunswick,2020-07-30,-22.0,-35.0,6.0
New Brunswick,2020-07-31,-18.0,-36.0,5.0
New Brunswick,2020-08-01,-6.0,-10.0,-3.0
New Brunswick,2020-08-02,10.0,-3.0,-8.0
New Brunswick,2020-08-03,-49.0,-72.0,11.0
New Brunswick,2020-08-04,-16.0,-36.0,5.0
New Brunswick,2020-08-05,-23.0,-35.0,6.0
New Brunswick,2020-08-06,-16.0,-35.0,5.0
New Brunswick,2020-08-07,-21.0,-35.0,5.0
New Brunswick,2020-08-08,-13.0,-8.0,-3.0
New Brunswick,2020-08-09,3.0,-2.0,-7.0
New Brunswick,2020-08-10,-27.0,-34.0,4.0
New Brunswick,2020-08-11,-24.0,-33.0,5.0
New Brunswick,2020-08-12,-27.0,-33.0,6.0
New Brunswick,2020-08-13,-23.0,-33.0,5.0
New Brunswick,2020-08-14,-26.0,-34.0,5.0
New Brunswick,2020-08-15,-21.0,-7.0,-2.0
New Brunswick,2020-08-16,-5.0,-2.0,-7.0
New Brunswick,2020-08-17,,-33.0,5.0
New Brunswick,2020-08-18,,-32.0,6.0
New Brunswick,2020-08-19,,-32.0,5.0
New Brunswick,2020-08-20,,-32.0,4.0
New Brunswick,2020-08-21,,-33.0,6.0
New Brunswick,2020-08-22,,-6.0,-2.0
New Brunswick,2020-08-23,,0.0,-7.0
New Brunswick,2020-08-24,,-32.0,4.0
New Brunswick,2020-08-25,,-32.0,7.0
New Brunswick,2020-08-26,,-31.0,5.0
New Brunswick,2020-08-27,,-31.0,5.0
New Brunswick,2020-08-28,,-32.0,5.0
New Brunswick,2020-08-29,,-9.0,1.0
New Brunswick,2020-08-30,,-4.0,-3.0
New Brunswick,2020-08-31,,-31.0,5.0
New Brunswick,2020-09-01,,-30.0,4.0
New Brunswick,2020-09-02,,-30.0,5.0
New Brunswick,2020-09-03,,-31.0,5.0
New Brunswick,2020-09-04,,-33.0,4.0
New Brunswick,2020-09-05,,-8.0,-3.0
New Brunswick,2020-09-06,,-2.0,-7.0
New Brunswick,2020-09-07,,-73.0,11.0
New Brunswick,2020-09-08,,-32.0,4.0
New Brunswick,2020-09-09,,-30.0,5.0
New Brunswick,2020-09-10,,-32.0,5.0
New Brunswick,2020-09-11,-27.0,-30.0,4.0
New Brunswick,2020-09-12,-10.0,-8.0,-2.0
New Brunswick,2020-09-13,-3.0,-2.0,-5.0
New Brunswick,2020-09-14,-27.0,-28.0,3.0
New Brunswick,2020-09-15,-25.0,-28.0,4.0
New Brunswick,2020-09-16,-26.0,-28.0,5.0
New Brunswick,2020-09-17,-22.0,-29.0,5.0
New Brunswick,2020-09-18,-25.0,-28.0,5.0
New Brunswick,2020-09-19,-9.0,-6.0,-1.0
New Brunswick,2020-09-20,1.0,-1.0,-4.0
New Brunswick,2020-09-21,-27.0,-30.0,4.0
New Brunswick,2020-09-22,-38.0,-30.0,7.0
New Brunswick,2020-09-23,-34.0,-29.0,7.0
New Brunswick,2020-09-24,-24.0,-29.0,5.0
New Brunswick,2020-09-25,-26.0,-28.0,6.0
New Brunswick,2020-09-26,-14.0,-5.0,0.0
New Brunswick,2020-09-27,-13.0,3.0,-4.0
New Brunswick,2020-09-28,-29.0,-25.0,6.0
New Brunswick,2020-09-29,-33.0,-26.0,6.0
New Brunswick,2020-09-30,-29.0,-26.0,6.0
New Brunswick,2020-10-01,-22.0,-25.0,4.0
New Brunswick,2020-10-02,-32.0,-24.0,5.0
New Brunswick,2020-10-03,-21.0,-8.0,0.0
New Brunswick,2020-10-04,-7.0,-3.0,-4.0
New Brunswick,2020-10-05,-32.0,-25.0,4.0
New Brunswick,2020-10-06,-29.0,-25.0,4.0
New Brunswick,2020-10-07,-33.0,-24.0,6.0
New Brunswick,2020-10-08,-27.0,-26.0,7.0
New Brunswick,2020-10-09,-23.0,-28.0,7.0
New Brunswick,2020-10-10,-21.0,-12.0,3.0
New Brunswick,2020-10-11,-22.0,-8.0,-2.0
New Brunswick,2020-10-12,-61.0,-73.0,15.0
New Brunswick,2020-10-13,-33.0,-27.0,7.0
New Brunswick,2020-10-14,-37.0,-26.0,9.0
New Brunswick,2020-10-15,-30.0,-26.0,7.0
New Brunswick,2020-10-16,-30.0,-24.0,8.0
New Brunswick,2020-10-17,-28.0,-12.0,7.0
New Brunswick,2020-10-18,-13.0,-5.0,0.0
Newfoundland and Labrador,2020-02-15,-1.0,-1.0,1.0
Newfoundland and Labrador,2020-02-16,13.0,14.0,-3.0
Newfoundland and Labrador,2020-02-17,6.0,-10.0,0.0
Newfoundland and Labrador,2020-02-18,-3.0,-3.0,1.0
Newfoundland and Labrador,2020-02-19,-19.0,-10.0,5.0
Newfoundland and Labrador,2020-02-20,3.0,-4.0,1.0
Newfoundland and Labrador,2020-02-21,4.0,31.0,2.0
Newfoundland and Labrador,2020-02-22,2.0,5.0,0.0
Newfoundland and Labrador,2020-02-23,18.0,20.0,-4.0
Newfoundland and Labrador,2020-02-24,13.0,4.0,-2.0
Newfoundland and Labrador,2020-02-25,9.0,2.0,0.0
Newfoundland and Labrador,2020-02-26,8.0,1.0,0.0
